진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2018,ADHD, 경북 , 칠곡군 , 남 ,0,0,0
2018,ADHD, 경북 , 칠곡군 , 여 ,0,0,0
2018,ADHD, 경북 , 경주시 , 남 ,105,784,52873160
2018,ADHD, 경북 , 경주시 , 여 ,19,115,7055800
2018,ADHD, 경북 , 구미시 , 남 ,336,2319,208619180
2018,ADHD, 경북 , 구미시 , 여 ,79,552,46406310
2018,ADHD, 경북 , 김천시 , 남 ,10,100,8350810
2018,ADHD, 경북 , 김천시 , 여 ,0,0,0
2018,ADHD, 경북 , 안동시 , 남 ,67,407,32393820
2018,ADHD, 경북 , 안동시 , 여 ,13,75,4223690
2018,ADHD, 경북 , 영주시 , 남 ,22,179,6092420
2018,ADHD, 경북 , 영주시 , 여 ,0,0,0
2018,ADHD, 경북 , 영천시 , 남 ,10,92,3787380
2018,ADHD, 경북 , 영천시 , 여 ,0,0,0
2018,ADHD, 경북 , 포항남구 , 남 ,81,411,16124370
2018,ADHD, 경북 , 포항남구 , 여 ,10,59,1930690
2018,ADHD, 경북 , 포항북구 , 남 ,167,2287,103418540
2018,ADHD, 경북 , 포항북구 , 여 ,47,707,38229730
2018,ADHD, 경북 , 문경시 , 남 ,0,0,0
2018,ADHD, 경북 , 문경시 , 여 ,0,0,0
2018,ADHD, 경북 , 상주시 , 남 ,13,106,2353660
2018,ADHD, 경북 , 상주시 , 여 ,0,0,0
2018,ADHD, 경북 , 경산시 , 남 ,52,336,24750010
2018,ADHD, 경북 , 경산시 , 여 ,14,62,3489020
2018,ADHD, 경남 , 거창군 , 남 ,0,0,0
2018,ADHD, 경남 , 거창군 , 여 ,0,0,0
2018,ADHD, 경남 , 고성군 , 남 ,0,0,0
2018,ADHD, 경남 , 고성군 , 여 ,0,0,0
2018,ADHD, 경남 , 남해군 , 남 ,0,0,0
2018,ADHD, 경남 , 남해군 , 여 ,0,0,0
2018,ADHD, 경남 , 산청군 , 남 ,0,0,0
2018,ADHD, 경남 , 산청군 , 여 ,0,0,0
2018,ADHD, 경남 , 의령군 , 남 ,0,0,0
2018,ADHD, 경남 , 의령군 , 여 ,0,0,0
2018,ADHD, 경남 , 창녕군 , 남 ,21,437,27628220
2018,ADHD, 경남 , 창녕군 , 여 ,0,0,0
2018,ADHD, 경남 , 하동군 , 남 ,0,0,0
2018,ADHD, 경남 , 하동군 , 여 ,0,0,0
2018,ADHD, 경남 , 함안군 , 남 ,0,0,0
2018,ADHD, 경남 , 함안군 , 여 ,0,0,0
2018,ADHD, 경남 , 함양군 , 남 ,0,0,0
2018,ADHD, 경남 , 함양군 , 여 ,0,0,0
2018,ADHD, 경남 , 합천군 , 남 ,0,0,0
2018,ADHD, 경남 , 합천군 , 여 ,0,0,0
2018,ADHD, 경남 , 김해시 , 남 ,372,2812,130334350
2018,ADHD, 경남 , 김해시 , 여 ,97,595,28975730
2018,ADHD, 경남 , 사천시 , 남 ,13,85,2444290
2018,ADHD, 경남 , 사천시 , 여 ,0,0,0
2018,ADHD, 경남 , 진주시 , 남 ,257,1721,78332210
2018,ADHD, 경남 , 진주시 , 여 ,50,256,10829850
2018,ADHD, 경남 , 창원마산회원구 , 남 ,312,1372,81695290
2018,ADHD, 경남 , 창원마산회원구 , 여 ,60,261,14802620
2018,ADHD, 경남 , 창원마산합포구 , 남 ,11,70,3444280
2018,ADHD, 경남 , 창원마산합포구 , 여 ,0,0,0
2018,ADHD, 경남 , 창원진해구 , 남 ,15,49,1910210
2018,ADHD, 경남 , 창원진해구 , 여 ,0,0,0
2018,ADHD, 경남 , 창원의창구 , 남 ,91,548,20207270
2018,ADHD, 경남 , 창원의창구 , 여 ,29,173,6640370
2018,ADHD, 경남 , 창원성산구 , 남 ,165,1282,52486620
2018,ADHD, 경남 , 창원성산구 , 여 ,31,376,12416590
2018,ADHD, 경남 , 통영시 , 남 ,38,295,12929640
2018,ADHD, 경남 , 통영시 , 여 ,11,96,3574810
2018,ADHD, 경남 , 밀양시 , 남 ,0,0,0
2018,ADHD, 경남 , 밀양시 , 여 ,0,0,0
2018,ADHD, 경남 , 거제시 , 남 ,109,754,49967180
2018,ADHD, 경남 , 거제시 , 여 ,22,81,6222870
2018,ADHD, 경남 , 양산시 , 남 ,500,3109,190418150
2018,ADHD, 경남 , 양산시 , 여 ,104,566,31459910
2018,ADHD, 제주 , 서귀포시 , 남 ,51,389,17745610
2018,ADHD, 제주 , 서귀포시 , 여 ,15,140,7682210
2018,ADHD, 제주 , 제주시 , 남 ,424,2981,174398660
2018,ADHD, 제주 , 제주시 , 여 ,107,896,56118470
2018,ADHD, 세종 , 세종시 , 남 ,223,1952,129671010
2018,ADHD, 세종 , 세종시 , 여 ,78,539,35336270
2019,ADHD, 서울 , 강남구 , 남 ,2548,20457,1380524430
2019,ADHD, 서울 , 강남구 , 여 ,1018,7708,527862200
2019,ADHD, 서울 , 강동구 , 남 ,840,9961,482508030
2019,ADHD, 서울 , 강동구 , 여 ,245,2493,116354780
2019,ADHD, 서울 , 강서구 , 남 ,602,5340,284951940
2019,ADHD, 서울 , 강서구 , 여 ,176,1391,80713950
2019,ADHD, 서울 , 관악구 , 남 ,423,3286,286692760
2019,ADHD, 서울 , 관악구 , 여 ,174,1078,95877600
2019,ADHD, 서울 , 구로구 , 남 ,774,7000,350560010
2019,ADHD, 서울 , 구로구 , 여 ,331,2623,152825780
2019,ADHD, 서울 , 도봉구 , 남 ,215,2005,148834990
2019,ADHD, 서울 , 도봉구 , 여 ,74,552,39742300
2019,ADHD, 서울 , 동대문구 , 남 ,524,6469,549888180
2019,ADHD, 서울 , 동대문구 , 여 ,226,2093,178841780
2019,ADHD, 서울 , 동작구 , 남 ,559,4231,344075860
2019,ADHD, 서울 , 동작구 , 여 ,191,1406,112271870
2019,ADHD, 서울 , 마포구 , 남 ,827,9179,546690440
2019,ADHD, 서울 , 마포구 , 여 ,345,3279,176077970
2019,ADHD, 서울 , 서대문구 , 남 ,644,2630,353811780
2019,ADHD, 서울 , 서대문구 , 여 ,132,466,59312750
2019,ADHD, 서울 , 성동구 , 남 ,328,2353,170409370
2019,ADHD, 서울 , 성동구 , 여 ,110,674,46174490
2019,ADHD, 서울 , 성북구 , 남 ,848,7227,327378260
2019,ADHD, 서울 , 성북구 , 여 ,282,2029,95396250
2019,ADHD, 서울 , 영등포구 , 남 ,333,2150,131090140
2019,ADHD, 서울 , 영등포구 , 여 ,109,644,41945930
2019,ADHD, 서울 , 용산구 , 남 ,187,1067,87992330
2019,ADHD, 서울 , 용산구 , 여 ,79,437,35221320
2019,ADHD, 서울 , 은평구 , 남 ,456,3304,184499890
2019,ADHD, 서울 , 은평구 , 여 ,162,1083,58115920
2019,ADHD, 서울 , 종로구 , 남 ,1337,7004,758858670
2019,ADHD, 서울 , 종로구 , 여 ,462,2443,244982700
2019,ADHD, 서울 , 중구 , 남 ,220,1854,146299370
2019,ADHD, 서울 , 중구 , 여 ,97,631,53004560
2019,ADHD, 서울 , 송파구 , 남 ,1843,15508,1191484460
2019,ADHD, 서울 , 송파구 , 여 ,601,4637,346194410
2019,ADHD, 서울 , 중랑구 , 남 ,372,3793,255389620
2019,ADHD, 서울 , 중랑구 , 여 ,86,753,50671670
2019,ADHD, 서울 , 양천구 , 남 ,1090,8326,487657980
2019,ADHD, 서울 , 양천구 , 여 ,287,1971,123464340
2019,ADHD, 서울 , 서초구 , 남 ,1336,10126,702470120
2019,ADHD, 서울 , 서초구 , 여 ,523,3376,249302490
2019,ADHD, 서울 , 노원구 , 남 ,1327,11696,759404510
2019,ADHD, 서울 , 노원구 , 여 ,442,3779,247905970
2019,ADHD, 서울 , 광진구 , 남 ,859,6718,339106270
2019,ADHD, 서울 , 광진구 , 여 ,311,2478,142703780
2019,ADHD, 서울 , 강북구 , 남 ,67,680,49259430
2019,ADHD, 서울 , 강북구 , 여 ,38,311,22858170
2019,ADHD, 서울 , 금천구 , 남 ,53,372,33837170
2019,ADHD, 서울 , 금천구 , 여 ,41,354,29358320
2019,ADHD, 부산 , 부산남구 , 남 ,227,1640,156050430
2019,ADHD, 부산 , 부산남구 , 여 ,67,447,39014670
2019,ADHD, 부산 , 부산동구 , 남 ,66,520,25758860
2019,ADHD, 부산 , 부산동구 , 여 ,31,209,9975060
2019,ADHD, 부산 , 부산동래구 , 남 ,375,4862,215700900
2019,ADHD, 부산 , 부산동래구 , 여 ,143,1536,74042840
2019,ADHD, 부산 , 부산진구 , 남 ,2310,26489,1480477730
2019,ADHD, 부산 , 부산진구 , 여 ,625,7184,430100590
2019,ADHD, 부산 , 부산북구 , 남 ,117,1002,49766160
2019,ADHD, 부산 , 부산북구 , 여 ,40,265,13559980
2019,ADHD, 부산 , 부산서구 , 남 ,220,1272,72437410
2019,ADHD, 부산 , 부산서구 , 여 ,69,415,33356530
2019,ADHD, 부산 , 부산영도구 , 남 ,0,0,0
2019,ADHD, 부산 , 부산영도구 , 여 ,0,0,0
2019,ADHD, 부산 , 부산중구 , 남 ,15,131,8565680
2019,ADHD, 부산 , 부산중구 , 여 ,0,0,0
2019,ADHD, 부산 , 부산해운대구 , 남 ,1353,12746,582764000
2019,ADHD, 부산 , 부산해운대구 , 여 ,382,3037,136339470
2019,ADHD, 부산 , 부산사하구 , 남 ,170,1429,80946770
2019,ADHD, 부산 , 부산사하구 , 여 ,50,380,23650360
2019,ADHD, 부산 , 부산금정구 , 남 ,33,135,8924140
2019,ADHD, 부산 , 부산금정구 , 여 ,12,80,4980390
2019,ADHD, 부산 , 부산강서구 , 남 ,17,112,7394940
2019,ADHD, 부산 , 부산강서구 , 여 ,0,0,0
2019,ADHD, 부산 , 부산연제구 , 남 ,450,4533,196147890
2019,ADHD, 부산 , 부산연제구 , 여 ,110,900,38597310
2019,ADHD, 부산 , 부산수영구 , 남 ,86,539,34512840
2019,ADHD, 부산 , 부산수영구 , 여 ,32,325,24950280
2019,ADHD, 부산 , 부산사상구 , 남 ,175,1292,80754470
2019,ADHD, 부산 , 부산사상구 , 여 ,58,393,25994320
2019,ADHD, 부산 , 부산기장군 , 남 ,179,1798,143316040
2019,ADHD, 부산 , 부산기장군 , 여 ,43,345,28237730
2019,ADHD, 인천 , 인천미추홀구 , 남 ,138,1293,80403330
2019,ADHD, 인천 , 인천미추홀구 , 여 ,51,319,22104900
2019,ADHD, 인천 , 인천동구 , 남 ,17,88,3840590
2019,ADHD, 인천 , 인천동구 , 여 ,0,0,0
2019,ADHD, 인천 , 인천부평구 , 남 ,275,2160,165797780
2019,ADHD, 인천 , 인천부평구 , 여 ,70,475,30222480
2019,ADHD, 인천 , 인천중구 , 남 ,294,1699,146056580
2019,ADHD, 인천 , 인천중구 , 여 ,62,335,23981710
2019,ADHD, 인천 , 인천서구 , 남 ,427,3759,273370640
2019,ADHD, 인천 , 인천서구 , 여 ,113,805,57522810
2019,ADHD, 인천 , 인천남동구 , 남 ,608,4848,239962300
2019,ADHD, 인천 , 인천남동구 , 여 ,190,1281,63923960
2019,ADHD, 인천 , 인천연수구 , 남 ,595,5477,399571350
2019,ADHD, 인천 , 인천연수구 , 여 ,179,1254,89563420
2019,ADHD, 인천 , 인천계양구 , 남 ,381,3562,146588790
2019,ADHD, 인천 , 인천계양구 , 여 ,75,637,28466720
2019,ADHD, 인천 , 인천강화군 , 남 ,0,0,0
2019,ADHD, 인천 , 인천강화군 , 여 ,0,0,0
2019,ADHD, 인천 , 인천옹진군 , 남 ,0,0,0
2019,ADHD, 인천 , 인천옹진군 , 여 ,0,0,0
2019,ADHD, 대구 , 대구남구 , 남 ,408,2857,258706780
2019,ADHD, 대구 , 대구남구 , 여 ,105,707,58755410
2019,ADHD, 대구 , 대구동구 , 남 ,129,1001,69076970
2019,ADHD, 대구 , 대구동구 , 여 ,33,214,16877300
2019,ADHD, 대구 , 대구북구 , 남 ,495,3844,196217210
2019,ADHD, 대구 , 대구북구 , 여 ,102,655,38641440
2019,ADHD, 대구 , 대구서구 , 남 ,52,566,29287140
2019,ADHD, 대구 , 대구서구 , 여 ,0,0,0
2019,ADHD, 대구 , 대구수성구 , 남 ,1241,12120,729267120
2019,ADHD, 대구 , 대구수성구 , 여 ,391,3494,226463050
2019,ADHD, 대구 , 대구중구 , 남 ,423,3778,305835350
2019,ADHD, 대구 , 대구중구 , 여 ,142,1181,91807480
2019,ADHD, 대구 , 대구달서구 , 남 ,403,3384,218070060
2019,ADHD, 대구 , 대구달서구 , 여 ,92,594,38885580
2019,ADHD, 대구 , 대구달성군 , 남 ,51,387,29652860
2019,ADHD, 대구 , 대구달성군 , 여 ,31,236,16781190
2019,ADHD, 광주 , 광주동구 , 남 ,212,1845,117352660
2019,ADHD, 광주 , 광주동구 , 여 ,55,394,23364850
2019,ADHD, 광주 , 광주북구 , 남 ,458,5658,315517330
2019,ADHD, 광주 , 광주북구 , 여 ,127,1506,88763640
2019,ADHD, 광주 , 광주서구 , 남 ,344,3857,151326530
2019,ADHD, 광주 , 광주서구 , 여 ,110,903,39357140
2019,ADHD, 광주 , 광주광산구 , 남 ,74,638,38818940
2019,ADHD, 광주 , 광주광산구 , 여 ,18,159,8611780
2019,ADHD, 광주 , 광주남구 , 남 ,186,1715,111759460
2019,ADHD, 광주 , 광주남구 , 여 ,49,475,31936210
2019,ADHD, 대전 , 대전유성구 , 남 ,70,545,29321750
2019,ADHD, 대전 , 대전유성구 , 여 ,26,144,7233510
2019,ADHD, 대전 , 대전대덕구 , 남 ,35,279,19410050
2019,ADHD, 대전 , 대전대덕구 , 여 ,14,72,4048900
2019,ADHD, 대전 , 대전서구 , 남 ,1054,9520,559253320
2019,ADHD, 대전 , 대전서구 , 여 ,356,2862,168670060
2019,ADHD, 대전 , 대전동구 , 남 ,23,189,11308100
2019,ADHD, 대전 , 대전동구 , 여 ,0,0,0
2019,ADHD, 대전 , 대전중구 , 남 ,394,2174,117371660
2019,ADHD, 대전 , 대전중구 , 여 ,91,598,33471960
2019,ADHD, 울산 , 울산남구 , 남 ,1411,14293,795915110
2019,ADHD, 울산 , 울산남구 , 여 ,453,3797,193691010
2019,ADHD, 울산 , 울산동구 , 남 ,88,571,63241120
2019,ADHD, 울산 , 울산동구 , 여 ,14,65,5965730
2019,ADHD, 울산 , 울산중구 , 남 ,67,564,40543530
2019,ADHD, 울산 , 울산중구 , 여 ,11,93,5453000
2019,ADHD, 울산 , 울산북구 , 남 ,41,284,17752130
2019,ADHD, 울산 , 울산북구 , 여 ,19,100,5521940
2019,ADHD, 울산 , 울산울주군 , 남 ,0,0,0
2019,ADHD, 울산 , 울산울주군 , 여 ,0,0,0
2019,ADHD, 경기 , 가평군 , 남 ,0,0,0
2019,ADHD, 경기 , 가평군 , 여 ,0,0,0
2019,ADHD, 경기 , 양평군 , 남 ,23,102,3571460
2019,ADHD, 경기 , 양평군 , 여 ,0,0,0
2019,ADHD, 경기 , 연천군 , 남 ,0,0,0
2019,ADHD, 경기 , 연천군 , 여 ,0,0,0
2019,ADHD, 경기 , 광명시 , 남 ,99,746,56831770
2019,ADHD, 경기 , 광명시 , 여 ,19,164,12951900
2019,ADHD, 경기 , 동두천시 , 남 ,59,443,26204840
2019,ADHD, 경기 , 동두천시 , 여 ,30,259,13541790
2019,ADHD, 경기 , 부천시 , 남 ,1284,11552,680477280
2019,ADHD, 경기 , 부천시 , 여 ,366,3317,207282980
2019,ADHD, 경기 , 성남수정구 , 남 ,91,635,41491080
2019,ADHD, 경기 , 성남수정구 , 여 ,42,266,16306500
2019,ADHD, 경기 , 성남중원구 , 남 ,55,488,20235780
2019,ADHD, 경기 , 성남중원구 , 여 ,16,135,6415730
2019,ADHD, 경기 , 성남분당구 , 남 ,2266,18009,1052892140
2019,ADHD, 경기 , 성남분당구 , 여 ,658,4924,286492020
2019,ADHD, 경기 , 수원권선구 , 남 ,118,734,37740090
2019,ADHD, 경기 , 수원권선구 , 여 ,27,174,8978890
2019,ADHD, 경기 , 수원장안구 , 남 ,278,2545,134294270
2019,ADHD, 경기 , 수원장안구 , 여 ,81,655,34518450
2019,ADHD, 경기 , 수원팔달구 , 남 ,602,4882,366452130
2019,ADHD, 경기 , 수원팔달구 , 여 ,201,1403,111260570
2019,ADHD, 경기 , 수원영통구 , 남 ,1505,10107,608792690
2019,ADHD, 경기 , 수원영통구 , 여 ,452,2805,175795010
2019,ADHD, 경기 , 안양만안구 , 남 ,17,115,6800580
2019,ADHD, 경기 , 안양만안구 , 여 ,12,63,5864940
2019,ADHD, 경기 , 안양동안구 , 남 ,1301,10388,756248210
2019,ADHD, 경기 , 안양동안구 , 여 ,344,2531,178163860
2019,ADHD, 경기 , 의정부시 , 남 ,743,8073,573114260
2019,ADHD, 경기 , 의정부시 , 여 ,185,1647,120686760
2019,ADHD, 경기 , 과천시 , 남 ,13,71,3990590
2019,ADHD, 경기 , 과천시 , 여 ,0,0,0
2019,ADHD, 경기 , 구리시 , 남 ,244,2230,96479310
2019,ADHD, 경기 , 구리시 , 여 ,68,680,29204530
2019,ADHD, 경기 , 안산단원구 , 남 ,597,6728,358593830
2019,ADHD, 경기 , 안산단원구 , 여 ,135,1227,72042100
2019,ADHD, 경기 , 안산상록구 , 남 ,29,157,12525760
2019,ADHD, 경기 , 안산상록구 , 여 ,10,81,5824670
2019,ADHD, 경기 , 평택시 , 남 ,412,3840,202308150
2019,ADHD, 경기 , 평택시 , 여 ,115,918,53989350
2019,ADHD, 경기 , 하남시 , 남 ,213,1611,134995060
2019,ADHD, 경기 , 하남시 , 여 ,148,882,76201560
2019,ADHD, 경기 , 군포시 , 남 ,166,1440,115004980
2019,ADHD, 경기 , 군포시 , 여 ,50,445,34419350
2019,ADHD, 경기 , 남양주시 , 남 ,294,2342,129490320
2019,ADHD, 경기 , 남양주시 , 여 ,78,458,28528960
2019,ADHD, 경기 , 의왕시 , 남 ,12,120,9311980
2019,ADHD, 경기 , 의왕시 , 여 ,0,0,0
2019,ADHD, 경기 , 시흥시 , 남 ,136,1102,62979020
2019,ADHD, 경기 , 시흥시 , 여 ,36,223,18756850
2019,ADHD, 경기 , 오산시 , 남 ,191,2032,142178210
2019,ADHD, 경기 , 오산시 , 여 ,52,427,27655630
2019,ADHD, 경기 , 고양덕양구 , 남 ,244,1941,102632010
2019,ADHD, 경기 , 고양덕양구 , 여 ,60,381,20451390
2019,ADHD, 경기 , 고양일산서구 , 남 ,745,7020,291211410
2019,ADHD, 경기 , 고양일산서구 , 여 ,119,949,40052040
2019,ADHD, 경기 , 고양일산동구 , 남 ,766,6474,353754420
2019,ADHD, 경기 , 고양일산동구 , 여 ,192,1428,85699090
2019,ADHD, 경기 , 용인기흥구 , 남 ,166,1487,87853060
2019,ADHD, 경기 , 용인기흥구 , 여 ,69,571,37897680
2019,ADHD, 경기 , 용인수지구 , 남 ,574,5198,261044960
2019,ADHD, 경기 , 용인수지구 , 여 ,201,1643,74773160
2019,ADHD, 경기 , 용인처인구 , 남 ,68,443,16680520
2019,ADHD, 경기 , 용인처인구 , 여 ,11,55,1581850
2019,ADHD, 경기 , 이천시 , 남 ,79,568,46491750
2019,ADHD, 경기 , 이천시 , 여 ,15,205,16528810
2019,ADHD, 경기 , 파주시 , 남 ,172,2001,128440420
2019,ADHD, 경기 , 파주시 , 여 ,93,820,51507510
2019,ADHD, 경기 , 김포시 , 남 ,212,1592,81292910
2019,ADHD, 경기 , 김포시 , 여 ,45,264,13002250
2019,ADHD, 경기 , 안성시 , 남 ,32,211,11132400
2019,ADHD, 경기 , 안성시 , 여 ,11,57,2610090
2019,ADHD, 경기 , 화성시 , 남 ,750,7323,551773180
2019,ADHD, 경기 , 화성시 , 여 ,189,1505,111689100
2019,ADHD, 경기 , 광주시 , 남 ,282,2671,212266830
2019,ADHD, 경기 , 광주시 , 여 ,88,825,60039250
2019,ADHD, 경기 , 양주시 , 남 ,27,147,8691850
2019,ADHD, 경기 , 양주시 , 여 ,11,39,3689150
2019,ADHD, 경기 , 포천시 , 남 ,0,0,0
2019,ADHD, 경기 , 포천시 , 여 ,0,0,0
2019,ADHD, 경기 , 여주시 , 남 ,34,364,15036200
2019,ADHD, 경기 , 여주시 , 여 ,13,120,5117820
2019,ADHD, 강원 , 고성군 , 남 ,0,0,0
2019,ADHD, 강원 , 고성군 , 여 ,0,0,0
2019,ADHD, 강원 , 양구군 , 남 ,0,0,0
2019,ADHD, 강원 , 양구군 , 여 ,0,0,0
2019,ADHD, 강원 , 양양군 , 남 ,0,0,0
2019,ADHD, 강원 , 양양군 , 여 ,0,0,0
2019,ADHD, 강원 , 영월군 , 남 ,0,0,0
2019,ADHD, 강원 , 영월군 , 여 ,0,0,0
2019,ADHD, 강원 , 인제군 , 남 ,0,0,0
2019,ADHD, 강원 , 인제군 , 여 ,0,0,0
2019,ADHD, 강원 , 정선군 , 남 ,0,0,0
2019,ADHD, 강원 , 정선군 , 여 ,0,0,0
2019,ADHD, 강원 , 철원군 , 남 ,0,0,0
2019,ADHD, 강원 , 철원군 , 여 ,0,0,0
2019,ADHD, 강원 , 평창군 , 남 ,0,0,0
2019,ADHD, 강원 , 평창군 , 여 ,0,0,0
2019,ADHD, 강원 , 홍천군 , 남 ,0,0,0
2019,ADHD, 강원 , 홍천군 , 여 ,0,0,0
2019,ADHD, 강원 , 화천군 , 남 ,0,0,0
2019,ADHD, 강원 , 화천군 , 여 ,0,0,0
2019,ADHD, 강원 , 횡성군 , 남 ,0,0,0
2019,ADHD, 강원 , 횡성군 , 여 ,0,0,0
2019,ADHD, 강원 , 강릉시 , 남 ,147,973,76478240
2019,ADHD, 강원 , 강릉시 , 여 ,22,149,8235560
2019,ADHD, 강원 , 동해시 , 남 ,0,0,0
2019,ADHD, 강원 , 동해시 , 여 ,0,0,0
2019,ADHD, 강원 , 속초시 , 남 ,10,76,3017980
2019,ADHD, 강원 , 속초시 , 여 ,0,0,0
2019,ADHD, 강원 , 원주시 , 남 ,577,4609,381673430
2019,ADHD, 강원 , 원주시 , 여 ,131,1016,78219920
2019,ADHD, 강원 , 춘천시 , 남 ,309,1675,80912530
2019,ADHD, 강원 , 춘천시 , 여 ,60,319,15061370
2019,ADHD, 강원 , 태백시 , 남 ,0,0,0
2019,ADHD, 강원 , 태백시 , 여 ,0,0,0
2019,ADHD, 강원 , 삼척시 , 남 ,20,148,11109870
2019,ADHD, 강원 , 삼척시 , 여 ,11,59,4203100
2019,ADHD, 충북 , 괴산군 , 남 ,0,0,0
2019,ADHD, 충북 , 괴산군 , 여 ,0,0,0
2019,ADHD, 충북 , 단양군 , 남 ,0,0,0
2019,ADHD, 충북 , 단양군 , 여 ,0,0,0
2019,ADHD, 충북 , 보은군 , 남 ,0,0,0
2019,ADHD, 충북 , 보은군 , 여 ,0,0,0
2019,ADHD, 충북 , 영동군 , 남 ,0,0,0
2019,ADHD, 충북 , 영동군 , 여 ,0,0,0
2019,ADHD, 충북 , 옥천군 , 남 ,10,63,2531080
2019,ADHD, 충북 , 옥천군 , 여 ,0,0,0
2019,ADHD, 충북 , 음성군 , 남 ,0,0,0
2019,ADHD, 충북 , 음성군 , 여 ,0,0,0
2019,ADHD, 충북 , 진천군 , 남 ,25,184,15800170
2019,ADHD, 충북 , 진천군 , 여 ,0,0,0
2019,ADHD, 충북 , 증평군 , 남 ,0,0,0
2019,ADHD, 충북 , 증평군 , 여 ,0,0,0
2019,ADHD, 충북 , 청주상당구 , 남 ,71,369,21029690
2019,ADHD, 충북 , 청주상당구 , 여 ,24,186,9756040
2019,ADHD, 충북 , 청주흥덕구 , 남 ,451,3842,210335630
2019,ADHD, 충북 , 청주흥덕구 , 여 ,122,1012,55346300
2019,ADHD, 충북 , 청주청원구 , 남 ,92,439,34408200
2019,ADHD, 충북 , 청주청원구 , 여 ,16,95,4652630
2019,ADHD, 충북 , 청주서원구 , 남 ,143,858,82369390
2019,ADHD, 충북 , 청주서원구 , 여 ,39,171,14070500
2019,ADHD, 충북 , 충주시 , 남 ,106,607,50498210
2019,ADHD, 충북 , 충주시 , 여 ,20,142,13096950
2019,ADHD, 충북 , 제천시 , 남 ,32,223,6236430
2019,ADHD, 충북 , 제천시 , 여 ,0,0,0
2019,ADHD, 충남 , 금산군 , 남 ,20,212,9443890
2019,ADHD, 충남 , 금산군 , 여 ,0,0,0
2019,ADHD, 충남 , 부여군 , 남 ,0,0,0
2019,ADHD, 충남 , 부여군 , 여 ,0,0,0
2019,ADHD, 충남 , 서천군 , 남 ,0,0,0
2019,ADHD, 충남 , 서천군 , 여 ,0,0,0
2019,ADHD, 충남 , 예산군 , 남 ,0,0,0
2019,ADHD, 충남 , 예산군 , 여 ,0,0,0
2019,ADHD, 충남 , 청양군 , 남 ,0,0,0
2019,ADHD, 충남 , 청양군 , 여 ,0,0,0
2019,ADHD, 충남 , 홍성군 , 남 ,20,140,9446110
2019,ADHD, 충남 , 홍성군 , 여 ,0,0,0
2019,ADHD, 충남 , 태안군 , 남 ,0,0,0
2019,ADHD, 충남 , 태안군 , 여 ,0,0,0
2019,ADHD, 충남 , 천안서북구 , 남 ,240,1640,113236470
2019,ADHD, 충남 , 천안서북구 , 여 ,75,448,34688270
2019,ADHD, 충남 , 천안동남구 , 남 ,410,2139,201896970
2019,ADHD, 충남 , 천안동남구 , 여 ,114,589,47265900
2019,ADHD, 충남 , 공주시 , 남 ,144,1046,97851970
2019,ADHD, 충남 , 공주시 , 여 ,19,101,8621850
2019,ADHD, 충남 , 보령시 , 남 ,0,0,0
2019,ADHD, 충남 , 보령시 , 여 ,0,0,0
2019,ADHD, 충남 , 아산시 , 남 ,425,3433,164576700
2019,ADHD, 충남 , 아산시 , 여 ,79,621,33751580
2019,ADHD, 충남 , 서산시 , 남 ,53,374,10778820
2019,ADHD, 충남 , 서산시 , 여 ,0,0,0
2019,ADHD, 충남 , 논산시 , 남 ,29,143,11305950
2019,ADHD, 충남 , 논산시 , 여 ,0,0,0
2019,ADHD, 충남 , 계룡시 , 남 ,0,0,0
2019,ADHD, 충남 , 계룡시 , 여 ,0,0,0
2019,ADHD, 충남 , 당진시 , 남 ,123,1096,69069890
2019,ADHD, 충남 , 당진시 , 여 ,29,152,10180340
2019,ADHD, 전북 , 고창군 , 남 ,0,0,0
2019,ADHD, 전북 , 고창군 , 여 ,0,0,0
2019,ADHD, 전북 , 무주군 , 남 ,0,0,0
2019,ADHD, 전북 , 무주군 , 여 ,0,0,0
2019,ADHD, 전북 , 부안군 , 남 ,0,0,0
2019,ADHD, 전북 , 부안군 , 여 ,0,0,0
2019,ADHD, 전북 , 순창군 , 남 ,0,0,0
2019,ADHD, 전북 , 순창군 , 여 ,0,0,0
2019,ADHD, 전북 , 완주군 , 남 ,15,187,19285670
2019,ADHD, 전북 , 완주군 , 여 ,0,0,0
2019,ADHD, 전북 , 임실군 , 남 ,0,0,0
2019,ADHD, 전북 , 임실군 , 여 ,0,0,0
2019,ADHD, 전북 , 장수군 , 남 ,0,0,0
2019,ADHD, 전북 , 장수군 , 여 ,0,0,0
2019,ADHD, 전북 , 진안군 , 남 ,0,0,0
2019,ADHD, 전북 , 진안군 , 여 ,0,0,0
2019,ADHD, 전북 , 군산시 , 남 ,82,842,62753770
2019,ADHD, 전북 , 군산시 , 여 ,16,115,7035860
